timestamp,temple_id,day_of_week,month,festival,holiday,weather,temperature,rainfall,entry_count,exit_count,current_crowd,queue_length,active_counters,average_service_time,darshan_type,staff_count,security_count,zone_id,zone_capacity,waiting_time,crowd_density,risk_level
2025-02-19 19:10:00,TEMPLE-003,2,2,0,0,Cloudy,28.2,0.0,1035,939,2857,770,4,2.8,Children / Family,26,12,exit_gates,2000,21.6,0.286,Low
2025-02-19 19:20:00,TEMPLE-002,2,2,0,0,Sunny,33.7,0.0,1248,967,3469,963,4,2.9,VIP,31,18,darshan_hall,2500,27.9,0.278,Moderate
2025-02-19 19:30:00,TEMPLE-001,2,2,0,0,Cloudy,20.0,0.0,1188,991,3200,711,8,2.6,Divyang,21,25,queue_area,4500,9.2,0.142,Low
2025-02-19 19:40:00,TEMPLE-002,2,2,0,0,Sunny,30.0,0.0,1218,1057,3380,865,6,4.2,Divyang,20,20,exit_gates,2000,24.2,0.338,Moderate
2025-02-19 19:50:00,TEMPLE-001,2,2,0,0,Clear,28.6,0.0,1004,1124,2716,558,8,3.0,Senior Citizen,31,22,exit_gates,2000,8.4,0.272,Low
2025-02-19 20:00:00,TEMPLE-003,2,2,0,0,Clear,29.8,0.0,1162,1003,3056,799,4,4.1,Senior Citizen,30,15,parking_lot,5000,32.8,0.122,Low
2025-02-19 20:10:00,TEMPLE-003,2,2,0,0,Cloudy,31.2,0.0,1124,1167,3045,836,4,2.6,Divyang,34,11,parking_lot,5000,21.7,0.122,Moderate
2025-02-19 20:20:00,TEMPLE-003,2,2,0,0,Cloudy,21.7,0.0,1129,998,3205,803,6,3.4,VIP,32,18,darshan_hall,2500,18.2,0.256,Moderate
2025-02-19 20:30:00,TEMPLE-003,2,2,0,0,Sunny,21.1,0.0,1027,1059,2842,651,7,2.1,Children / Family,24,11,exit_gates,2000,7.8,0.284,Low
2025-02-19 20:40:00,TEMPLE-002,2,2,0,0,Clear,32.1,0.0,972,953,2884,614,8,4.3,General Darshan,33,11,parking_lot,5000,13.2,0.115,Low
2025-02-19 20:50:00,TEMPLE-001,2,2,0,0,Clear,25.0,0.0,1262,990,3684,958,5,4.1,Senior Citizen,33,15,queue_area,4500,31.4,0.164,Moderate
2025-02-19 21:00:00,TEMPLE-001,2,2,0,0,Sunny,20.5,0.0,947,761,2623,629,5,4.3,Divyang,24,19,prasadam_area,2000,21.6,0.262,Low
2025-02-19 21:10:00,TEMPLE-002,2,2,0,0,Clear,28.3,0.0,902,734,2700,706,4,4.1,Senior Citizen,32,15,main_entrance,3000,28.9,0.18,Low
2025-02-19 21:20:00,TEMPLE-001,2,2,0,0,Cloudy,22.7,0.0,938,837,2487,695,3,4.4,VIP,29,18,darshan_hall,2500,40.8,0.199,Low
2025-02-19 21:30:00,TEMPLE-001,2,2,0,0,Sunny,28.4,0.0,740,668,2082,548,3,2.2,Special Darshan,27,10,parking_lot,5000,16.1,0.083,Low
2025-02-19 21:40:00,TEMPLE-003,2,2,0,0,Cloudy,32.6,0.0,816,841,2267,517,5,2.0,Senior Citizen,30,13,queue_area,4500,8.3,0.101,Low
2025-02-19 21:50:00,TEMPLE-003,2,2,0,0,Cloudy,25.6,0.0,748,807,2144,596,3,2.9,VIP,29,19,darshan_hall,2500,23.0,0.172,Low
2025-02-19 22:00:00,TEMPLE-002,2,2,0,0,Sunny,33.2,0.0,770,856,1979,540,3,2.8,Children / Family,35,17,darshan_hall,2500,20.2,0.158,Low
2025-02-19 22:10:00,TEMPLE-002,2,2,0,0,Sunny,24.4,0.0,726,741,1950,522,3,2.3,Children / Family,31,25,prasadam_area,2000,16.0,0.195,Low
2025-02-19 22:20:00,TEMPLE-002,2,2,0,0,Cloudy,21.3,0.0,947,637,2835,773,3,3.9,Divyang,22,25,exit_gates,2000,40.2,0.283,Low
2025-02-19 22:30:00,TEMPLE-002,2,2,0,0,Clear,26.5,0.0,841,690,2286,503,5,2.3,VIP,33,15,queue_area,4500,9.3,0.102,Low
2025-02-19 22:40:00,TEMPLE-002,2,2,0,0,Sunny,31.7,0.0,726,701,1971,518,3,2.4,Special Darshan,34,10,main_entrance,3000,16.6,0.131,Low
2025-02-19 22:50:00,TEMPLE-002,2,2,0,0,Sunny,27.6,0.0,845,691,2509,675,3,3.8,Special Darshan,32,12,parking_lot,5000,34.2,0.1,Low
2025-02-19 23:00:00,TEMPLE-003,2,2,0,0,Sunny,27.0,0.0,876,777,2514,671,4,4.5,Divyang,23,10,darshan_hall,2500,30.2,0.201,Low
2025-02-19 23:10:00,TEMPLE-002,2,2,0,0,Sunny,20.4,0.0,841,783,2378,632,3,4.4,Divyang,30,23,main_entrance,3000,37.1,0.159,Low
2025-02-19 23:20:00,TEMPLE-003,2,2,0,0,Clear,28.9,0.0,911,724,2397,622,3,4.2,General Darshan,25,12,prasadam_area,2000,34.8,0.24,Low
2025-02-19 23:30:00,TEMPLE-002,2,2,0,0,Cloudy,21.7,0.0,876,722,2598,713,3,4.4,Divyang,24,13,darshan_hall,2500,41.8,0.208,Low
2025-02-19 23:40:00,TEMPLE-003,2,2,0,0,Clear,24.5,0.0,734,828,1867,420,4,3.2,Children / Family,26,21,darshan_hall,2500,13.4,0.149,Low
2025-02-19 23:50:00,TEMPLE-001,2,2,0,0,Sunny,25.0,0.0,692,822,2024,510,3,3.6,VIP,20,10,parking_lot,5000,24.5,0.081,Low
2025-02-20 00:00:00,TEMPLE-003,3,2,0,0,Cloudy,27.3,0.0,934,672,2784,780,3,3.9,Senior Citizen,26,12,prasadam_area,2000,40.6,0.278,Low
2025-02-20 00:10:00,TEMPLE-001,3,2,0,0,Clear,27.3,0.0,830,771,2243,507,5,2.1,General Darshan,34,22,main_entrance,3000,8.5,0.15,Low
2025-02-20 00:20:00,TEMPLE-002,3,2,0,0,Cloudy,22.9,0.0,761,697,1954,451,4,2.4,Senior Citizen,34,20,darshan_hall,2500,10.8,0.156,Low
2025-02-20 00:30:00,TEMPLE-001,3,2,0,0,Sunny,28.2,0.0,852,834,2428,548,5,3.7,Senior Citizen,26,11,queue_area,4500,16.2,0.108,Low
2025-02-20 00:40:00,TEMPLE-002,3,2,0,0,Clear,30.0,0.0,742,646,2025,476,5,4.4,VIP,20,17,prasadam_area,2000,16.8,0.203,Low
2025-02-20 00:50:00,TEMPLE-003,3,2,0,0,Cloudy,25.6,0.0,907,659,2557,670,3,4.1,Special Darshan,33,18,exit_gates,2000,36.6,0.256,Low
2025-02-20 01:00:00,TEMPLE-003,3,2,0,0,Clear,22.6,0.0,808,759,2376,607,4,3.4,Children / Family,33,24,parking_lot,5000,20.6,0.095,Low
2025-02-20 01:10:00,TEMPLE-003,3,2,0,0,Cloudy,21.0,0.0,861,841,2267,589,3,4.1,Children / Family,28,20,exit_gates,2000,32.2,0.227,Low
2025-02-20 01:20:00,TEMPLE-002,3,2,0,0,Cloudy,25.4,0.0,806,851,2099,485,5,3.9,Senior Citizen,33,14,exit_gates,2000,15.1,0.21,Low
2025-02-20 01:30:00,TEMPLE-001,3,2,0,0,Sunny,28.4,0.0,855,781,2386,630,3,2.8,VIP,29,21,darshan_hall,2500,23.5,0.191,Low
2025-02-20 01:40:00,TEMPLE-001,3,2,0,0,Cloudy,25.6,0.0,760,784,1965,523,3,4.4,General Darshan,27,20,prasadam_area,2000,30.7,0.197,Low
2025-02-20 01:50:00,TEMPLE-002,3,2,0,0,Cloudy,32.5,0.0,803,766,2340,561,5,3.1,General Darshan,34,11,queue_area,4500,13.9,0.104,Low
2025-02-20 02:00:00,TEMPLE-001,3,2,0,0,Clear,33.0,0.0,742,632,2060,451,5,4.4,Divyang,26,20,queue_area,4500,15.9,0.092,Low
2025-02-20 02:10:00,TEMPLE-003,3,2,0,0,Clear,33.0,0.0,716,866,2172,507,4,3.5,Special Darshan,29,23,darshan_hall,2500,17.7,0.174,Low
2025-02-20 02:20:00,TEMPLE-001,3,2,0,0,Sunny,22.2,0.0,777,732,2097,493,5,3.6,Divyang,25,11,parking_lot,5000,14.2,0.084,Low
2025-02-20 02:30:00,TEMPLE-002,3,2,0,0,Cloudy,25.7,0.0,925,709,2574,674,4,3.4,Special Darshan,33,14,darshan_hall,2500,22.9,0.206,Low
2025-02-20 02:40:00,TEMPLE-002,3,2,0,0,Clear,30.6,0.0,927,814,2772,707,5,3.9,Children / Family,27,25,darshan_hall,2500,22.1,0.222,Low
2025-02-20 02:50:00,TEMPLE-003,3,2,0,0,Cloudy,30.0,0.0,856,695,2354,608,3,3.4,General Darshan,29,24,main_entrance,3000,27.6,0.157,Low
2025-02-20 03:00:00,TEMPLE-002,3,2,0,0,Cloudy,27.2,0.0,925,839,2618,668,4,4.1,Special Darshan,22,24,prasadam_area,2000,27.4,0.262,Low
2025-02-20 03:10:00,TEMPLE-001,3,2,0,0,Clear,25.5,0.0,784,800,2234,610,3,2.4,VIP,35,11,main_entrance,3000,19.5,0.149,Low
2025-02-20 03:20:00,TEMPLE-003,3,2,0,0,Clear,30.9,0.0,728,785,2051,524,4,3.3,Children / Family,33,23,queue_area,4500,17.3,0.091,Low
2025-02-20 03:30:00,TEMPLE-003,3,2,0,0,Clear,33.8,0.0,912,765,2417,624,3,4.1,General Darshan,29,18,queue_area,4500,34.1,0.107,Low
2025-02-20 03:40:00,TEMPLE-001,3,2,0,0,Clear,24.5,0.0,936,736,2489,688,3,4.1,Special Darshan,23,12,exit_gates,2000,37.6,0.249,Low
2025-02-20 03:50:00,TEMPLE-002,3,2,0,0,Sunny,21.1,0.0,904,723,2565,642,4,4.4,General Darshan,28,20,prasadam_area,2000,28.2,0.257,Low
2025-02-20 04:00:00,TEMPLE-001,3,2,0,0,Sunny,21.8,0.0,691,761,1929,435,4,3.4,Special Darshan,21,14,parking_lot,5000,14.8,0.077,Low
2025-02-20 04:10:00,TEMPLE-003,3,2,0,0,Clear,20.2,0.0,895,717,2345,610,4,3.7,General Darshan,21,12,main_entrance,3000,22.6,0.156,Low
2025-02-20 04:20:00,TEMPLE-003,3,2,0,0,Clear,22.6,0.0,770,653,2238,586,3,2.0,General Darshan,21,21,prasadam_area,2000,15.6,0.224,Low
2025-02-20 04:30:00,TEMPLE-003,3,2,0,0,Clear,26.4,0.0,768,630,2187,560,3,2.8,Senior Citizen,24,23,queue_area,4500,20.9,0.097,Low
2025-02-20 04:40:00,TEMPLE-001,3,2,0,0,Clear,24.3,0.0,858,786,2224,533,4,2.2,General Darshan,22,25,main_entrance,3000,11.7,0.148,Low
2025-02-20 04:50:00,TEMPLE-001,3,2,0,0,Sunny,26.8,0.0,762,631,2082,547,3,2.6,VIP,25,12,queue_area,4500,19.0,0.093,Low
2025-02-20 05:00:00,TEMPLE-001,3,2,0,0,Cloudy,23.2,0.0,659,855,2016,497,3,2.7,Divyang,23,22,main_entrance,3000,17.9,0.134,Low
2025-02-20 05:10:00,TEMPLE-001,3,2,0,0,Cloudy,33.2,0.0,703,859,2015,456,5,3.5,VIP,33,21,darshan_hall,2500,12.8,0.161,Low
2025-02-20 05:20:00,TEMPLE-001,3,2,0,0,Sunny,23.7,0.0,871,721,2589,656,5,3.8,Children / Family,23,14,queue_area,4500,19.9,0.115,Low
2025-02-20 05:30:00,TEMPLE-003,3,2,0,0,Cloudy,22.7,0.0,841,814,2553,629,5,3.8,VIP,32,20,queue_area,4500,19.1,0.113,Low
2025-02-20 05:40:00,TEMPLE-003,3,2,0,0,Sunny,25.2,0.0,903,647,2431,615,4,2.6,General Darshan,23,20,darshan_hall,2500,16.0,0.194,Low
2025-02-20 05:50:00,TEMPLE-002,3,2,0,0,Sunny,28.6,0.0,763,820,2109,584,3,4.4,General Darshan,27,18,parking_lot,5000,34.3,0.084,Low
2025-02-20 06:00:00,TEMPLE-002,3,2,0,0,Clear,31.3,0.0,800,743,2211,607,3,3.4,Divyang,21,17,darshan_hall,2500,27.5,0.177,Low
2025-02-20 06:10:00,TEMPLE-002,3,2,0,0,Sunny,32.7,0.0,885,802,2365,612,4,2.1,Senior Citizen,31,17,main_entrance,3000,12.9,0.158,Low
2025-02-20 06:20:00,TEMPLE-003,3,2,0,0,Sunny,32.9,0.0,903,700,2524,625,5,4.2,General Darshan,20,17,parking_lot,5000,21.0,0.101,Low
2025-02-20 06:30:00,TEMPLE-002,3,2,0,0,Cloudy,28.0,0.0,762,732,1941,495,3,3.7,VIP,34,25,parking_lot,5000,24.4,0.078,Low
2025-02-20 06:40:00,TEMPLE-001,3,2,0,0,Clear,20.5,0.0,827,855,2167,477,5,3.0,VIP,32,17,main_entrance,3000,11.4,0.144,Low
2025-02-20 06:50:00,TEMPLE-003,3,2,0,0,Clear,24.1,0.0,758,661,2182,494,5,3.8,Senior Citizen,24,19,prasadam_area,2000,15.0,0.218,Low
2025-02-20 07:00:00,TEMPLE-001,3,2,0,0,Sunny,23.7,0.0,978,1024,2863,627,7,3.9,Senior Citizen,31,15,queue_area,4500,14.0,0.127,Low
2025-02-20 07:10:00,TEMPLE-003,3,2,0,0,Cloudy,28.6,0.0,1109,1094,2939,769,4,2.2,Special Darshan,22,10,main_entrance,3000,16.9,0.196,Low
2025-02-20 07:20:00,TEMPLE-002,3,2,0,0,Clear,33.9,0.0,1103,972,3090,703,7,2.2,Children / Family,21,19,parking_lot,5000,8.8,0.124,Low
2025-02-20 07:30:00,TEMPLE-001,3,2,0,0,Cloudy,24.4,0.0,1047,1033,2836,671,6,3.7,Senior Citizen,23,22,main_entrance,3000,16.6,0.189,Low
2025-02-20 07:40:00,TEMPLE-002,3,2,0,0,Sunny,33.4,0.0,1103,996,3119,728,7,3.7,Senior Citizen,28,16,prasadam_area,2000,15.4,0.312,Low
2025-02-20 07:50:00,TEMPLE-001,3,2,0,0,Cloudy,27.0,0.0,1005,1076,2925,628,7,2.8,Children / Family,25,22,darshan_hall,2500,10.0,0.234,Low
2025-02-20 08:00:00,TEMPLE-001,3,2,0,0,Clear,22.5,0.0,1226,1168,3468,953,4,3.4,Special Darshan,20,19,darshan_hall,2500,32.4,0.277,Moderate
2025-02-20 08:10:00,TEMPLE-001,3,2,0,0,Clear,21.0,0.0,1128,960,3051,795,4,3.2,VIP,20,19,exit_gates,2000,25.4,0.305,Low
2025-02-20 08:20:00,TEMPLE-003,3,2,0,0,Clear,23.7,0.0,984,1159,2849,701,5,2.9,Children / Family,30,11,queue_area,4500,16.3,0.127,Low
2025-02-20 08:30:00,TEMPLE-003,3,2,0,0,Cloudy,21.4,0.0,1050,1157,2852,661,6,2.3,VIP,20,23,prasadam_area,2000,10.1,0.285,Low
2025-02-20 08:40:00,TEMPLE-003,3,2,0,0,Sunny,32.3,0.0,1245,1003,3526,826,8,2.7,Divyang,32,19,exit_gates,2000,11.2,0.353,Moderate
2025-02-20 08:50:00,TEMPLE-003,3,2,0,0,Sunny,20.1,0.0,1146,1162,3292,715,8,4.2,Senior Citizen,31,17,queue_area,4500,15.0,0.146,Low
2025-02-20 09:00:00,TEMPLE-002,3,2,0,0,Cloudy,29.1,0.0,999,1077,2728,575,7,2.6,General Darshan,21,16,exit_gates,2000,8.5,0.273,Low
2025-02-20 09:10:00,TEMPLE-001,3,2,0,0,Cloudy,27.3,0.0,1202,1142,3524,858,6,2.5,Special Darshan,27,15,queue_area,4500,14.3,0.157,Moderate
2025-02-20 09:20:00,TEMPLE-003,3,2,0,0,Clear,31.6,0.0,974,978,2529,617,5,2.7,Divyang,29,23,prasadam_area,2000,13.3,0.253,Low
2025-02-20 09:30:00,TEMPLE-002,3,2,0,0,Clear,20.4,0.0,1017,1008,2996,743,5,2.6,General Darshan,35,15,parking_lot,5000,15.5,0.12,Low
2025-02-20 09:40:00,TEMPLE-001,3,2,0,0,Cloudy,31.7,0.0,1092,1021,3025,762,5,3.6,General Darshan,23,22,darshan_hall,2500,21.9,0.242,Low
2025-02-20 09:50:00,TEMPLE-002,3,2,0,0,Cloudy,33.8,0.0,1018,1156,2914,785,4,3.9,Divyang,23,20,darshan_hall,2500,30.6,0.233,Low
2025-02-20 10:00:00,TEMPLE-002,3,2,0,0,Sunny,29.5,0.0,1004,1113,2737,698,4,2.4,VIP,24,13,darshan_hall,2500,16.8,0.219,Low
2025-02-20 10:10:00,TEMPLE-002,3,2,0,0,Sunny,24.7,0.0,1112,1154,3068,705,7,2.7,Children / Family,24,10,queue_area,4500,10.9,0.136,Low
2025-02-20 10:20:00,TEMPLE-001,3,2,0,0,Sunny,32.8,0.0,1097,978,3005,758,5,3.0,Divyang,26,19,darshan_hall,2500,18.2,0.24,Low
2025-02-20 10:30:00,TEMPLE-001,3,2,0,0,Clear,32.8,0.0,976,1079,2926,654,7,3.5,VIP,35,16,parking_lot,5000,13.1,0.117,Low
2025-02-20 10:40:00,TEMPLE-003,3,2,0,0,Cloudy,24.0,0.0,1234,1005,3534,959,4,2.7,Divyang,22,13,queue_area,4500,25.9,0.157,Moderate
2025-02-20 10:50:00,TEMPLE-003,3,2,0,0,Cloudy,30.2,0.0,1135,1135,3177,844,5,3.0,Senior Citizen,22,20,prasadam_area,2000,20.3,0.318,Moderate
2025-02-20 11:00:00,TEMPLE-001,3,2,0,0,Clear,22.9,0.0,1079,1149,3161,860,4,4.3,Children / Family,30,21,main_entrance,3000,37.0,0.211,Moderate
2025-02-20 11:10:00,TEMPLE-002,3,2,0,0,Clear,26.6,0.0,1020,1050,2740,546,8,2.2,Children / Family,22,21,queue_area,4500,6.0,0.122,Low
2025-02-20 11:20:00,TEMPLE-001,3,2,0,0,Cloudy,28.4,0.0,1006,965,2989,650,7,2.1,Special Darshan,21,18,queue_area,4500,7.8,0.133,Low
2025-02-20 11:30:00,TEMPLE-003,3,2,0,0,Clear,24.9,0.0,1154,1072,3333,888,4,2.7,Special Darshan,25,10,prasadam_area,2000,24.0,0.333,Moderate
2025-02-20 11:40:00,TEMPLE-002,3,2,0,0,Cloudy,30.5,0.0,1179,990,3184,773,6,2.6,VIP,24,17,queue_area,4500,13.4,0.142,Low
2025-02-20 11:50:00,TEMPLE-003,3,2,0,0,Cloudy,31.5,0.0,1252,1027,3384,934,4,3.6,General Darshan,32,19,queue_area,4500,33.6,0.15,Moderate
2025-02-20 12:00:00,TEMPLE-002,3,2,0,0,Cloudy,23.1,0.0,770,858,2302,552,5,3.6,VIP,22,17,exit_gates,2000,15.9,0.23,Low
2025-02-20 12:10:00,TEMPLE-003,3,2,0,0,Clear,29.5,0.0,666,865,1996,456,4,4.2,Special Darshan,33,18,parking_lot,5000,19.2,0.08,Low
2025-02-20 12:20:00,TEMPLE-001,3,2,0,0,Sunny,28.2,0.0,760,739,2207,496,5,3.4,General Darshan,26,21,parking_lot,5000,13.5,0.088,Low
2025-02-20 12:30:00,TEMPLE-003,3,2,0,0,Clear,31.4,0.0,742,806,2010,486,4,2.2,Children / Family,32,19,parking_lot,5000,10.7,0.08,Low
2025-02-20 12:40:00,TEMPLE-002,3,2,0,0,Sunny,27.6,0.0,904,710,2643,653,5,4.3,Divyang,29,21,parking_lot,5000,22.5,0.106,Low
2025-02-20 12:50:00,TEMPLE-001,3,2,0,0,Sunny,21.3,0.0,904,814,2387,612,4,3.4,Divyang,20,25,exit_gates,2000,20.8,0.239,Low
2025-02-20 13:00:00,TEMPLE-001,3,2,0,0,Sunny,33.0,0.0,796,825,2173,491,5,2.3,Special Darshan,21,14,exit_gates,2000,9.0,0.217,Low
2025-02-20 13:10:00,TEMPLE-002,3,2,0,0,Cloudy,28.4,0.0,809,762,2084,522,3,4.4,General Darshan,23,18,main_entrance,3000,30.6,0.139,Low
2025-02-20 13:20:00,TEMPLE-002,3,2,0,0,Clear,24.3,0.0,696,814,1838,383,5,2.2,VIP,29,15,parking_lot,5000,6.7,0.074,Low
2025-02-20 13:30:00,TEMPLE-003,3,2,0,0,Cloudy,28.4,0.0,738,745,2166,575,3,2.1,Special Darshan,25,17,main_entrance,3000,16.1,0.144,Low
2025-02-20 13:40:00,TEMPLE-003,3,2,0,0,Clear,27.9,0.0,931,823,2511,633,5,2.3,Children / Family,32,10,parking_lot,5000,11.6,0.1,Low
2025-02-20 13:50:00,TEMPLE-001,3,2,0,0,Cloudy,21.1,0.0,880,692,2616,683,4,3.4,Divyang,24,13,queue_area,4500,23.2,0.116,Low
2025-02-20 14:00:00,TEMPLE-002,3,2,0,0,Cloudy,29.8,0.0,815,654,2442,677,3,2.6,Senior Citizen,23,22,prasadam_area,2000,23.5,0.244,Low
2025-02-20 14:10:00,TEMPLE-002,3,2,0,0,Sunny,29.3,0.0,811,684,2365,594,4,2.7,Children / Family,25,16,parking_lot,5000,16.0,0.095,Low
2025-02-20 14:20:00,TEMPLE-002,3,2,0,0,Sunny,22.5,0.0,824,637,2280,560,4,2.9,Divyang,23,16,prasadam_area,2000,16.2,0.228,Low
2025-02-20 14:30:00,TEMPLE-003,3,2,0,0,Cloudy,31.9,0.0,938,771,2464,587,5,2.9,Special Darshan,27,20,main_entrance,3000,13.6,0.164,Low
2025-02-20 14:40:00,TEMPLE-001,3,2,0,0,Cloudy,22.6,0.0,878,762,2439,598,4,2.9,General Darshan,23,22,prasadam_area,2000,17.3,0.244,Low
2025-02-20 14:50:00,TEMPLE-002,3,2,0,0,Sunny,22.1,0.0,721,717,2166,538,4,2.7,Children / Family,26,10,darshan_hall,2500,14.5,0.173,Low
2025-02-20 15:00:00,TEMPLE-003,3,2,0,0,Sunny,33.5,0.0,720,791,1837,392,5,3.9,General Darshan,21,21,queue_area,4500,12.2,0.082,Low
2025-02-20 15:10:00,TEMPLE-003,3,2,0,0,Sunny,26.8,0.0,872,866,2327,564,4,3.6,Senior Citizen,31,18,main_entrance,3000,20.3,0.155,Low
2025-02-20 15:20:00,TEMPLE-001,3,2,0,0,Sunny,22.4,0.0,872,821,2444,660,3,2.9,Special Darshan,23,19,main_entrance,3000,25.5,0.163,Low
2025-02-20 15:30:00,TEMPLE-003,3,2,0,0,Clear,21.2,0.0,713,752,1838,413,4,2.5,Special Darshan,32,17,parking_lot,5000,10.3,0.074,Low
2025-02-20 15:40:00,TEMPLE-002,3,2,0,0,Sunny,23.2,0.0,728,668,2032,516,3,2.6,General Darshan,26,16,exit_gates,2000,17.9,0.203,Low
2025-02-20 15:50:00,TEMPLE-003,3,2,0,0,Sunny,25.8,0.0,870,820,2379,620,4,3.6,Divyang,30,22,exit_gates,2000,22.3,0.238,Low
2025-02-20 16:00:00,TEMPLE-003,3,2,0,0,Sunny,21.7,0.0,1164,952,3302,890,4,3.7,Children / Family,32,23,darshan_hall,2500,32.9,0.264,Moderate
2025-02-20 16:10:00,TEMPLE-003,3,2,0,0,Cloudy,31.1,0.0,1205,994,3354,823,7,3.7,VIP,28,20,main_entrance,3000,17.4,0.224,Moderate
2025-02-20 16:20:00,TEMPLE-003,3,2,0,0,Cloudy,24.2,0.0,1177,985,3145,656,8,2.7,VIP,32,17,queue_area,4500,8.9,0.14,Low
2025-02-20 16:30:00,TEMPLE-002,3,2,0,0,Sunny,22.2,0.0,1206,1074,3250,808,6,3.5,Divyang,25,25,darshan_hall,2500,18.9,0.26,Moderate
2025-02-20 16:40:00,TEMPLE-001,3,2,0,0,Clear,30.2,0.0,1182,1051,3385,825,6,2.3,Children / Family,26,18,prasadam_area,2000,12.6,0.339,Moderate
2025-02-20 16:50:00,TEMPLE-002,3,2,0,0,Sunny,24.4,0.0,1221,1090,3300,758,8,3.0,Special Darshan,26,15,exit_gates,2000,11.4,0.33,Low
2025-02-20 17:00:00,TEMPLE-001,3,2,0,0,Clear,21.9,0.0,1027,938,3012,707,6,2.7,General Darshan,29,16,exit_gates,2000,12.7,0.301,Low
2025-02-20 17:10:00,TEMPLE-002,3,2,0,0,Sunny,24.9,0.0,977,1115,2601,672,4,3.6,Special Darshan,24,17,darshan_hall,2500,24.2,0.208,Low
2025-02-20 17:20:00,TEMPLE-003,3,2,0,0,Clear,32.3,0.0,1017,942,2764,628,7,2.9,Divyang,35,17,darshan_hall,2500,10.4,0.221,Low
2025-02-20 17:30:00,TEMPLE-001,3,2,0,0,Cloudy,32.9,0.0,1164,1110,3100,750,6,3.5,Special Darshan,26,11,parking_lot,5000,17.5,0.124,Low
2025-02-20 17:40:00,TEMPLE-002,3,2,0,0,Cloudy,23.3,0.0,1207,988,3265,792,6,4.1,Senior Citizen,22,23,queue_area,4500,21.6,0.145,Low
2025-02-20 17:50:00,TEMPLE-003,3,2,0,0,Clear,20.4,0.0,1137,974,3313,793,7,2.0,Children / Family,22,18,exit_gates,2000,9.1,0.331,Low
2025-02-20 18:00:00,TEMPLE-001,3,2,0,0,Clear,23.5,0.0,1123,933,3092,727,7,3.6,Divyang,28,17,prasadam_area,2000,15.0,0.309,Low
2025-02-20 18:10:00,TEMPLE-002,3,2,0,0,Sunny,22.3,0.0,1186,1011,3370,934,4,2.1,General Darshan,21,17,parking_lot,5000,19.6,0.135,Moderate
2025-02-20 18:20:00,TEMPLE-001,3,2,0,0,Cloudy,28.3,0.0,1268,1096,3578,845,8,2.1,Divyang,31,23,main_entrance,3000,8.9,0.239,Moderate
2025-02-20 18:30:00,TEMPLE-002,3,2,0,0,Cloudy,26.4,0.0,1048,1038,3074,686,7,2.4,Special Darshan,24,21,queue_area,4500,9.4,0.137,Low
2025-02-20 18:40:00,TEMPLE-001,3,2,0,0,Cloudy,26.1,0.0,1193,946,3540,841,8,4.2,Senior Citizen,33,14,queue_area,4500,17.7,0.157,Moderate
2025-02-20 18:50:00,TEMPLE-002,3,2,0,0,Clear,23.1,0.0,1142,1165,3394,928,4,2.9,General Darshan,22,12,queue_area,4500,26.9,0.151,Moderate
2025-02-20 19:00:00,TEMPLE-001,3,2,0,0,Cloudy,20.1,0.0,1020,1015,2816,768,4,4.1,Special Darshan,32,11,darshan_hall,2500,31.5,0.225,Low
2025-02-20 19:10:00,TEMPLE-001,3,2,0,0,Sunny,22.5,0.0,1210,1149,3444,926,4,4.0,Divyang,27,16,queue_area,4500,37.0,0.153,Moderate
2025-02-20 19:20:00,TEMPLE-003,3,2,0,0,Cloudy,28.7,0.0,976,1017,2854,688,5,2.6,Children / Family,29,24,exit_gates,2000,14.3,0.285,Low
2025-02-20 19:30:00,TEMPLE-003,3,2,0,0,Clear,29.2,0.0,1211,1083,3572,977,4,2.6,Divyang,22,11,exit_gates,2000,25.4,0.357,Moderate
2025-02-20 19:40:00,TEMPLE-001,3,2,0,0,Cloudy,32.9,0.0,1055,948,2848,669,6,3.7,VIP,28,24,main_entrance,3000,16.5,0.19,Low
2025-02-20 19:50:00,TEMPLE-001,3,2,0,0,Sunny,26.6,0.0,1117,969,3304,896,4,2.7,Children / Family,33,10,darshan_hall,2500,24.2,0.264,Moderate
2025-02-20 20:00:00,TEMPLE-001,3,2,0,0,Clear,33.3,0.0,1073,1010,3032,777,5,4.0,Special Darshan,28,16,prasadam_area,2000,24.9,0.303,Low
2025-02-20 20:10:00,TEMPLE-002,3,2,0,0,Sunny,22.5,0.0,1059,1151,2769,652,6,3.9,Special Darshan,25,11,darshan_hall,2500,17.0,0.222,Low
2025-02-20 20:20:00,TEMPLE-002,3,2,0,0,Cloudy,28.7,0.0,1168,1014,3453,911,5,3.2,Senior Citizen,33,16,parking_lot,5000,23.3,0.138,Moderate
2025-02-20 20:30:00,TEMPLE-002,3,2,0,0,Cloudy,27.8,0.0,1091,1142,3006,671,8,2.3,VIP,24,12,queue_area,4500,7.7,0.134,Low
2025-02-20 20:40:00,TEMPLE-001,3,2,0,0,Clear,23.0,0.0,978,1088,2741,707,4,2.9,General Darshan,29,15,prasadam_area,2000,20.5,0.274,Low
2025-02-20 20:50:00,TEMPLE-002,3,2,0,0,Cloudy,31.0,0.0,1249,939,3532,997,4,3.9,Special Darshan,32,23,darshan_hall,2500,38.9,0.283,Moderate
