id,date,hour,day_of_week,day_name,month,is_weekend,is_holiday,is_festival,festival_type,special_event,weather,temperature,rainfall,previous_hour_visitors,previous_day_visitors,entry_rate,exit_rate,queue_length,number_of_open_gates,staff_available,average_service_time,waiting_time,visitor_count,crowd_level,risk_level,incident_count
2759,2025-04-25,22,4,Friday,4,0,1,0,None,0,Cloudy,25.3,0.0,2070,42501,626,491,451,3,22,2.95,59.8,1403,LOW,LOW,0
2760,2025-04-25,23,4,Friday,4,0,1,0,None,0,Clear,23.6,0.0,1403,42501,255,199,202,2,25,2.8,39.3,479,LOW,LOW,0
2761,2025-04-26,0,5,Saturday,4,1,1,0,None,0,Clear,23.8,0.0,479,40856,158,142,28,3,21,2.93,10.1,320,LOW,LOW,0
2762,2025-04-26,1,5,Saturday,4,1,1,0,None,0,Cloudy,25.1,0.0,320,40856,118,126,166,3,28,2.45,24.1,287,LOW,LOW,0
2763,2025-04-26,2,5,Saturday,4,1,1,0,None,0,Clear,25.9,0.0,287,40856,122,121,119,3,20,2.82,20.2,290,LOW,LOW,0
2764,2025-04-26,3,5,Saturday,4,1,1,0,None,0,Cloudy,26.5,0.0,290,40856,21,23,27,3,28,2.26,8.7,50,LOW,LOW,0
2765,2025-04-26,4,5,Saturday,4,1,1,0,None,0,Clear,25.9,0.0,50,40856,594,512,544,2,22,2.55,94.3,1226,LOW,LOW,0
2766,2025-04-26,5,5,Saturday,4,1,1,0,None,0,Cloudy,30.0,0.0,1226,40856,750,558,592,3,19,3.04,76.1,1546,LOW,LOW,0
2767,2025-04-26,6,5,Saturday,4,1,1,0,None,0,Cloudy,31.3,0.0,1546,40856,1662,1337,1823,3,29,2.46,206.5,3095,MODERATE,HIGH,0
2768,2025-04-26,7,5,Saturday,4,1,1,0,None,0,Clear,33.4,0.0,3095,40856,2234,2130,2493,4,29,3.04,218.1,4277,MODERATE,HIGH,0
2769,2025-04-26,8,5,Saturday,4,1,1,0,None,0,Clear,38.4,0.0,4277,40856,2712,2391,2867,5,38,2.22,197.1,5300,MODERATE,HIGH,0
2770,2025-04-26,9,5,Saturday,4,1,1,0,None,1,Clear,37.7,0.0,5300,40856,2280,2020,3228,3,26,2.71,360.8,4797,MODERATE,CRITICAL,0
2771,2025-04-26,10,5,Saturday,4,1,1,0,None,1,Cloudy,38.3,0.0,4797,40856,1953,1849,2416,3,24,3.01,274.2,3742,MODERATE,HIGH,0
2772,2025-04-26,11,5,Saturday,4,1,1,0,None,1,Cloudy,39.1,0.0,3742,40856,1043,1081,1166,2,26,2.65,199.4,2451,LOW,MEDIUM,0
2773,2025-04-26,12,5,Saturday,4,1,1,0,None,0,Clear,38.1,0.0,2451,40856,637,680,483,4,18,3.11,51.4,1544,LOW,LOW,0
2774,2025-04-26,13,5,Saturday,4,1,1,0,None,0,Clear,40.5,0.0,1544,40856,609,568,388,4,25,2.86,41.4,1249,LOW,LOW,0
2775,2025-04-26,14,5,Saturday,4,1,1,0,None,0,Clear,38.7,0.0,1249,40856,654,654,566,3,17,2.98,74.4,1469,LOW,LOW,0
2776,2025-04-26,15,5,Saturday,4,1,1,0,None,0,Cloudy,38.8,0.0,1469,40856,1034,730,688,4,26,2.49,59.1,1968,LOW,LOW,0
2777,2025-04-26,16,5,Saturday,4,1,1,0,None,0,Clear,35.2,0.0,1968,40856,1703,1600,1929,3,22,2.35,216.8,3308,MODERATE,HIGH,1
2778,2025-04-26,17,5,Saturday,4,1,1,0,None,1,Clear,35.8,0.0,3308,40856,2396,1983,3296,3,16,3.06,375.2,4518,MODERATE,CRITICAL,0
2779,2025-04-26,18,5,Saturday,4,1,1,0,None,1,Light Rain,28.3,12.9,4518,40856,2618,2320,3389,4,34,2.04,289.2,5259,MODERATE,CRITICAL,0
2780,2025-04-26,19,5,Saturday,4,1,1,0,None,1,Cloudy,32.4,0.0,5259,40856,2150,2181,2585,4,32,2.6,219.7,5035,MODERATE,HIGH,0
2781,2025-04-26,20,5,Saturday,4,1,1,0,None,0,Clear,27.5,0.0,5035,40856,1935,1605,2562,3,18,3.32,291.3,4173,MODERATE,CRITICAL,0
2782,2025-04-26,21,5,Saturday,4,1,1,0,None,0,Light Rain,27.9,8.3,4173,40856,1353,1132,1779,2,15,2.87,306.2,2827,LOW,HIGH,0
2783,2025-04-26,22,5,Saturday,4,1,1,0,None,0,Cloudy,27.2,0.0,2827,40856,872,755,796,4,23,2.99,72.6,2101,LOW,LOW,0
2784,2025-04-26,23,5,Saturday,4,1,1,0,None,0,Clear,24.7,0.0,2101,40856,436,493,445,4,28,2.47,39.6,1008,LOW,LOW,0
2785,2025-04-27,0,6,Sunday,4,1,1,0,None,0,Clear,24.4,0.0,1008,61840,257,189,173,3,28,2.48,27.1,494,LOW,LOW,0
2786,2025-04-27,1,6,Sunday,4,1,1,0,None,0,Cloudy,25.2,0.0,494,61840,142,136,206,3,27,2.58,25.8,318,LOW,LOW,0
2787,2025-04-27,2,6,Sunday,4,1,1,0,None,0,Clear,22.4,0.0,318,61840,20,24,10,2,29,2.64,9.0,50,LOW,LOW,0
2788,2025-04-27,3,6,Sunday,4,1,1,0,None,0,Clear,26.3,0.0,50,61840,190,168,141,4,16,2.97,19.3,426,LOW,LOW,0
2789,2025-04-27,4,6,Sunday,4,1,1,0,None,0,Cloudy,28.7,0.0,426,61840,506,524,383,3,27,2.58,52.2,1155,LOW,LOW,0
2790,2025-04-27,5,6,Sunday,4,1,1,0,None,0,Clear,26.6,0.0,1155,61840,768,859,532,3,17,3.03,64.3,1800,LOW,LOW,0
2791,2025-04-27,6,6,Sunday,4,1,1,0,None,0,Clear,32.0,0.0,1800,61840,1478,1273,2173,2,18,2.85,366.6,3206,MODERATE,CRITICAL,0
2792,2025-04-27,7,6,Sunday,4,1,1,0,None,0,Clear,31.3,0.0,3206,61840,1778,1766,3091,2,18,2.76,518.5,4372,MODERATE,CRITICAL,0
2793,2025-04-27,8,6,Sunday,4,1,1,0,None,0,Clear,37.2,0.0,4372,61840,2204,2020,1711,6,42,2.11,99.3,5212,MODERATE,MEDIUM,0
2794,2025-04-27,9,6,Sunday,4,1,1,0,None,1,Clear,36.6,0.0,5212,61840,2425,2352,2895,4,26,2.95,246.9,4765,MODERATE,HIGH,0
2795,2025-04-27,10,6,Sunday,4,1,1,0,None,1,Clear,38.6,0.0,4765,61840,1723,1596,2724,2,21,3.03,461.7,3603,MODERATE,CRITICAL,0
2796,2025-04-27,11,6,Sunday,4,1,1,0,None,1,Clear,39.1,0.0,3603,61840,1401,1046,1805,2,19,2.76,307.8,2620,LOW,CRITICAL,1
2797,2025-04-27,12,6,Sunday,4,1,1,0,None,0,Clear,40.1,0.0,2620,61840,812,789,628,2,24,2.37,110.5,1659,LOW,MEDIUM,0
2798,2025-04-27,13,6,Sunday,4,1,1,0,None,0,Cloudy,42.0,0.0,1659,61840,701,611,516,3,16,2.56,68.7,1413,LOW,LOW,0
2799,2025-04-27,14,6,Sunday,4,1,1,0,None,0,Cloudy,36.6,0.0,1413,61840,846,770,691,2,15,3.25,122.5,1824,LOW,MEDIUM,0
2800,2025-04-27,15,6,Sunday,4,1,1,0,None,0,Clear,35.0,0.0,1824,61840,1315,1075,1588,2,16,3.13,278.1,2425,LOW,HIGH,0
2801,2025-04-27,16,6,Sunday,4,1,1,0,None,0,Light Rain,33.5,5.0,2425,61840,1984,1317,3039,2,21,2.78,512.2,3687,MODERATE,CRITICAL,0
2802,2025-04-27,17,6,Sunday,4,1,1,0,None,1,Clear,38.0,0.0,3687,61840,1875,2182,2575,3,26,2.59,294.9,4450,MODERATE,CRITICAL,0
2803,2025-04-27,18,6,Sunday,4,1,1,0,None,1,Light Rain,31.9,11.6,4450,61840,2374,1982,2469,5,36,2.35,168.8,5301,MODERATE,HIGH,0
2804,2025-04-27,19,6,Sunday,4,1,1,0,None,1,Cloudy,28.2,0.0,5301,61840,2203,1846,2022,5,25,3.16,140.5,5172,MODERATE,HIGH,0
2805,2025-04-27,20,6,Sunday,4,1,1,0,None,0,Clear,28.8,0.0,5172,61840,2287,1696,3711,2,28,3.05,626.2,4255,MODERATE,CRITICAL,0
2806,2025-04-27,21,6,Sunday,4,1,1,0,None,0,Clear,27.4,0.0,4255,61840,1531,1350,1590,3,27,2.22,176.4,3031,MODERATE,MEDIUM,0
2807,2025-04-27,22,6,Sunday,4,1,1,0,None,0,Clear,24.9,0.0,3031,61840,779,690,684,2,21,2.95,122.1,1867,LOW,MEDIUM,0
2808,2025-04-27,23,6,Sunday,4,1,1,0,None,0,Clear,23.2,0.0,1867,61840,369,372,218,3,18,2.52,30.0,801,LOW,LOW,0
2809,2025-04-28,0,0,Monday,4,0,0,0,None,0,Clear,26.1,0.0,801,63906,55,43,10,2,25,2.83,3.0,107,LOW,LOW,0
2810,2025-04-28,1,0,Monday,4,0,0,0,None,0,Clear,23.2,0.0,107,63906,25,23,51,2,27,2.54,13.8,50,LOW,LOW,0
2811,2025-04-28,2,0,Monday,4,0,0,0,None,0,Light Rain,24.9,8.4,50,63906,30,27,18,2,22,2.91,14.6,57,LOW,LOW,0
2812,2025-04-28,3,0,Monday,4,0,0,0,None,0,Cloudy,24.9,0.0,57,63906,42,44,10,4,22,2.67,9.4,103,LOW,LOW,0
2813,2025-04-28,4,0,Monday,4,0,0,0,None,0,Clear,26.8,0.0,103,63906,338,350,271,3,22,2.63,35.3,780,LOW,LOW,0
2814,2025-04-28,5,0,Monday,4,0,0,0,None,0,Heavy Rain,32.5,23.5,780,63906,455,452,361,3,28,3.02,50.1,944,LOW,LOW,0
2815,2025-04-28,6,0,Monday,4,0,0,0,None,0,Clear,33.1,0.0,944,63906,953,771,820,3,17,3.05,97.6,2198,LOW,MEDIUM,0
2816,2025-04-28,7,0,Monday,4,0,0,0,None,0,Clear,33.7,0.0,2198,63906,1502,1288,953,1,20,3.04,257.1,2902,LOW,HIGH,0
2817,2025-04-28,8,0,Monday,4,0,0,0,None,0,Cloudy,32.8,0.0,2902,63906,1736,1585,2485,1,17,3.04,1266.6,3342,MODERATE,CRITICAL,0
2818,2025-04-28,9,0,Monday,4,0,0,0,None,0,Light Rain,38.6,6.1,3342,63906,1436,1582,2223,2,26,2.67,380.7,3447,MODERATE,CRITICAL,0
2819,2025-04-28,10,0,Monday,4,0,0,0,None,0,Clear,39.2,0.0,3447,63906,1183,971,1502,2,28,2.5,257.6,2500,LOW,HIGH,0
2820,2025-04-28,11,0,Monday,4,0,0,0,None,0,Clear,41.9,0.0,2500,63906,610,642,525,2,16,3.0,92.7,1452,LOW,LOW,0
2821,2025-04-28,12,0,Monday,4,0,0,0,None,0,Clear,38.9,0.0,1452,63906,575,622,464,3,19,2.64,55.4,1357,LOW,LOW,0
2822,2025-04-28,13,0,Monday,4,0,0,0,None,0,Heavy Rain,37.3,20.6,1357,63906,259,199,257,4,15,2.71,31.5,473,LOW,LOW,0
2823,2025-04-28,14,0,Monday,4,0,0,0,None,0,Cloudy,37.0,0.0,473,63906,532,573,339,2,27,2.84,67.9,1201,LOW,LOW,0
2824,2025-04-28,15,0,Monday,4,0,0,0,None,0,Clear,39.3,0.0,1201,63906,634,684,580,4,18,2.94,62.4,1570,LOW,LOW,0
2825,2025-04-28,16,0,Monday,4,0,0,0,None,0,Clear,36.9,0.0,1570,63906,1199,1061,636,3,26,2.62,77.7,2199,LOW,LOW,0
2826,2025-04-28,17,0,Monday,4,0,0,0,None,0,Heavy Rain,35.2,40.5,2199,63906,1188,940,761,3,25,2.82,91.2,2213,LOW,MEDIUM,1
2827,2025-04-28,18,0,Monday,4,0,0,0,None,0,Clear,33.8,0.0,2213,63906,1316,1199,1240,3,25,2.93,141.0,3243,MODERATE,MEDIUM,0
2828,2025-04-28,19,0,Monday,4,0,0,0,None,0,Cloudy,30.5,0.0,3243,63906,1931,1483,1881,4,22,2.73,160.4,3667,MODERATE,MEDIUM,0
2829,2025-04-28,20,0,Monday,4,0,0,0,None,0,Cloudy,29.4,0.0,3667,63906,1199,1373,994,3,18,2.76,116.4,2859,LOW,MEDIUM,0
2830,2025-04-28,21,0,Monday,4,0,0,0,None,0,Cloudy,26.4,0.0,2859,63906,1095,834,773,3,18,3.04,92.9,2079,LOW,MEDIUM,0
2831,2025-04-28,22,0,Monday,4,0,0,0,None,0,Heavy Rain,25.7,23.8,2079,63906,518,503,339,4,28,2.65,31.7,1189,LOW,LOW,0
2832,2025-04-28,23,0,Monday,4,0,0,0,None,0,Clear,27.1,0.0,1189,63906,200,239,298,3,23,2.65,39.2,487,LOW,LOW,0
2833,2025-04-29,0,1,Tuesday,4,0,0,0,None,0,Clear,26.3,0.0,487,40419,96,70,38,2,21,2.88,13.1,179,LOW,LOW,0
2834,2025-04-29,1,1,Tuesday,4,0,0,0,None,0,Clear,22.3,0.0,179,40419,202,197,226,2,25,2.56,46.5,430,LOW,LOW,0
2835,2025-04-29,2,1,Tuesday,4,0,0,0,None,0,Clear,24.7,0.0,430,40419,97,98,117,2,19,2.92,29.7,242,LOW,LOW,0
2836,2025-04-29,3,1,Tuesday,4,0,0,0,None,0,Clear,25.9,0.0,242,40419,142,119,352,3,18,2.9,52.0,287,LOW,CRITICAL,0
2837,2025-04-29,4,1,Tuesday,4,0,0,0,None,0,Cloudy,27.6,0.0,287,40419,297,259,241,4,28,2.54,24.1,644,LOW,LOW,0
2838,2025-04-29,5,1,Tuesday,4,0,0,0,None,0,Clear,29.3,0.0,644,40419,748,510,546,3,22,2.55,68.9,1442,LOW,LOW,0
2839,2025-04-29,6,1,Tuesday,4,0,0,0,None,0,Clear,32.0,0.0,1442,40419,921,928,813,4,17,2.66,77.6,2140,LOW,LOW,0
2840,2025-04-29,7,1,Tuesday,4,0,0,0,None,0,Clear,33.6,0.0,2140,40419,1556,1554,1705,3,19,2.93,195.9,3162,MODERATE,HIGH,0
2841,2025-04-29,8,1,Tuesday,4,0,0,0,None,0,Heavy Rain,37.7,30.4,3162,40419,1435,1269,1854,2,25,2.46,321.9,2665,LOW,HIGH,0
2842,2025-04-29,9,1,Tuesday,4,0,0,0,None,0,Cloudy,38.6,0.0,2665,40419,1722,1464,1347,4,19,3.05,117.3,3256,MODERATE,MEDIUM,0
2843,2025-04-29,10,1,Tuesday,4,0,0,0,None,0,Cloudy,41.2,0.0,3256,40419,1236,880,848,4,26,3.06,78.6,2466,LOW,MEDIUM,0
2844,2025-04-29,11,1,Tuesday,4,0,0,0,None,0,Clear,40.4,0.0,2466,40419,999,818,591,3,20,2.77,71.0,1873,LOW,LOW,0
2845,2025-04-29,12,1,Tuesday,4,0,0,0,None,0,Clear,40.4,0.0,1873,40419,692,562,536,2,19,2.87,93.2,1406,LOW,LOW,0
2846,2025-04-29,13,1,Tuesday,4,0,0,0,None,0,Clear,37.9,0.0,1406,40419,363,422,319,3,17,2.79,41.6,891,LOW,LOW,0
2847,2025-04-29,14,1,Tuesday,4,0,0,0,None,0,Cloudy,38.9,0.0,891,40419,549,445,413,2,15,3.0,73.1,1227,LOW,LOW,0
2848,2025-04-29,15,1,Tuesday,4,0,0,0,None,0,Clear,37.3,0.0,1227,40419,650,583,654,3,24,2.44,82.3,1612,LOW,LOW,0
2849,2025-04-29,16,1,Tuesday,4,0,0,0,None,0,Clear,36.5,0.0,1612,40419,1010,912,725,3,23,2.87,89.0,2172,LOW,MEDIUM,0
2850,2025-04-29,17,1,Tuesday,4,0,0,0,None,0,Clear,33.9,0.0,2172,40419,1414,1524,1391,3,26,2.86,163.8,3064,MODERATE,MEDIUM,0
2851,2025-04-29,18,1,Tuesday,4,0,0,0,None,0,Light Rain,33.1,11.0,3064,40419,1411,1279,1512,3,22,2.63,176.4,3404,MODERATE,MEDIUM,0
2852,2025-04-29,19,1,Tuesday,4,0,0,0,None,0,Clear,30.3,0.0,3404,40419,1599,1347,1832,3,15,2.58,210.4,3379,MODERATE,HIGH,0
2853,2025-04-29,20,1,Tuesday,4,0,0,0,None,0,Clear,28.6,0.0,3379,40419,1147,1139,1465,2,22,2.92,251.5,2827,LOW,HIGH,0
2854,2025-04-29,21,1,Tuesday,4,0,0,0,None,0,Cloudy,24.8,0.0,2827,40419,962,1047,1008,2,23,2.84,174.9,2119,LOW,MEDIUM,0
2855,2025-04-29,22,1,Tuesday,4,0,0,0,None,0,Clear,26.9,0.0,2119,40419,519,470,313,2,28,2.54,56.0,1001,LOW,LOW,0
2856,2025-04-29,23,1,Tuesday,4,0,0,0,None,0,Clear,26.5,0.0,1001,40419,274,243,263,3,22,2.8,40.0,632,LOW,LOW,0
2857,2025-04-30,0,2,Wednesday,4,0,0,0,None,0,Cloudy,22.9,0.0,632,42520,24,23,10,2,16,2.65,10.5,50,LOW,LOW,0
2858,2025-04-30,1,2,Wednesday,4,0,0,0,None,0,Light Rain,24.4,2.5,50,42520,179,127,188,3,22,2.78,23.9,339,LOW,LOW,0
2859,2025-04-30,2,2,Wednesday,4,0,0,0,None,0,Light Rain,24.9,5.6,339,42520,112,101,88,2,28,2.85,21.4,244,LOW,LOW,0
2860,2025-04-30,3,2,Wednesday,4,0,0,0,None,0,Clear,24.8,0.0,244,42520,59,52,16,3,28,2.71,13.7,146,LOW,LOW,0
2861,2025-04-30,4,2,Wednesday,4,0,0,0,None,0,Heavy Rain,26.8,39.8,146,42520,401,356,282,2,21,2.89,52.9,838,LOW,LOW,0
2862,2025-04-30,5,2,Wednesday,4,0,0,0,None,0,Clear,28.0,0.0,838,42520,702,777,510,4,27,2.7,51.4,1652,LOW,LOW,0
2863,2025-04-30,6,2,Wednesday,4,0,0,0,None,0,Clear,31.1,0.0,1652,42520,1176,1010,1410,2,17,2.89,243.4,2235,LOW,HIGH,0
2864,2025-04-30,7,2,Wednesday,4,0,0,0,None,0,Cloudy,34.4,0.0,2235,42520,1395,1247,1269,3,26,2.34,145.9,2943,LOW,MEDIUM,0
2865,2025-04-30,8,2,Wednesday,4,0,0,0,None,0,Clear,35.7,0.0,2943,42520,1528,1255,1121,4,29,2.29,99.0,3364,MODERATE,MEDIUM,0
2866,2025-04-30,9,2,Wednesday,4,0,0,0,None,0,Clear,41.0,0.0,3364,42520,1757,1491,2044,3,28,2.61,235.7,3396,MODERATE,HIGH,0
2867,2025-04-30,10,2,Wednesday,4,0,0,0,None,0,Light Rain,38.8,8.4,3396,42520,1170,955,880,3,24,2.88,103.9,2459,LOW,MEDIUM,0
2868,2025-04-30,11,2,Wednesday,4,0,0,0,None,0,Clear,40.8,0.0,2459,42520,846,901,767,3,24,2.58,86.7,1992,LOW,LOW,0
2869,2025-04-30,12,2,Wednesday,4,0,0,0,None,0,Clear,39.9,0.0,1992,42520,734,586,584,3,22,2.37,68.4,1459,LOW,LOW,0
2870,2025-04-30,13,2,Wednesday,4,0,0,0,None,0,Clear,38.7,0.0,1459,42520,438,423,325,3,19,3.0,49.0,886,LOW,LOW,0
2871,2025-04-30,14,2,Wednesday,4,0,0,0,None,0,Clear,39.3,0.0,886,42520,443,415,367,2,29,2.56,68.3,839,LOW,LOW,0
2872,2025-04-30,15,2,Wednesday,4,0,0,0,None,0,Clear,38.2,0.0,839,42520,613,505,398,3,26,2.58,54.8,1359,LOW,LOW,0
2873,2025-04-30,16,2,Wednesday,4,0,0,0,None,0,Clear,39.1,0.0,1359,42520,1186,989,839,3,24,3.02,97.6,2239,LOW,MEDIUM,0
2874,2025-04-30,17,2,Wednesday,4,0,0,0,None,0,Clear,34.3,0.0,2239,42520,1568,1347,2285,2,25,2.46,385.7,3314,MODERATE,CRITICAL,0
2875,2025-04-30,18,2,Wednesday,4,0,0,0,None,0,Clear,31.2,0.0,3314,42520,1680,1535,2118,3,24,2.72,242.0,3922,MODERATE,HIGH,0
2876,2025-04-30,19,2,Wednesday,4,0,0,0,None,0,Cloudy,32.4,0.0,3922,42520,1864,1313,2910,2,29,2.54,489.6,3540,MODERATE,CRITICAL,0
2877,2025-04-30,20,2,Wednesday,4,0,0,0,None,0,Clear,26.3,0.0,3540,42520,1572,1253,950,4,23,2.73,89.0,2982,LOW,MEDIUM,0
2878,2025-04-30,21,2,Wednesday,4,0,0,0,None,0,Clear,23.4,0.0,2982,42520,931,684,584,4,29,2.81,54.2,1819,LOW,LOW,0
2879,2025-04-30,22,2,Wednesday,4,0,0,0,None,0,Clear,23.8,0.0,1819,42520,492,539,334,4,15,2.85,37.3,1103,LOW,LOW,0
2880,2025-04-30,23,2,Wednesday,4,0,0,0,None,0,Clear,25.6,0.0,1103,42520,185,163,169,3,27,2.59,27.3,442,LOW,LOW,0
2881,2025-05-01,0,3,Thursday,5,0,0,0,None,0,Clear,23.1,0.0,442,43562,110,94,24,3,24,2.92,14.1,205,LOW,LOW,0
2882,2025-05-01,1,3,Thursday,5,0,0,0,None,0,Clear,26.1,0.0,205,43562,82,73,10,3,28,2.43,7.7,178,LOW,LOW,0
2883,2025-05-01,2,3,Thursday,5,0,0,0,None,0,Clear,25.2,0.0,178,43562,132,110,254,3,28,2.67,43.5,266,LOW,CRITICAL,0
2884,2025-05-01,3,3,Thursday,5,0,0,0,None,0,Light Rain,23.2,8.5,266,43562,107,113,51,2,22,2.95,14.6,260,LOW,LOW,0
2885,2025-05-01,4,3,Thursday,5,0,0,0,None,0,Clear,27.9,0.0,260,43562,347,311,244,2,17,2.82,43.4,710,LOW,LOW,0
2886,2025-05-01,5,3,Thursday,5,0,0,0,None,0,Clear,30.3,0.0,710,43562,614,607,465,3,21,2.77,61.6,1241,LOW,LOW,0
2887,2025-05-01,6,3,Thursday,5,0,0,0,None,0,Heavy Rain,32.3,21.1,1241,43562,683,510,570,3,28,2.57,66.6,1418,LOW,LOW,0
2888,2025-05-01,7,3,Thursday,5,0,0,0,None,0,Cloudy,34.2,0.0,1418,43562,1352,1099,1900,2,23,2.86,322.2,2964,LOW,HIGH,0
2889,2025-05-01,8,3,Thursday,5,0,0,0,None,0,Clear,35.9,0.0,2964,43562,1436,1578,1640,3,15,3.14,191.8,3447,MODERATE,HIGH,0
2890,2025-05-01,9,3,Thursday,5,0,0,0,None,0,Clear,36.7,0.0,3447,43562,1682,1485,2491,2,16,3.28,427.0,3436,MODERATE,CRITICAL,0
2891,2025-05-01,10,3,Thursday,5,0,0,0,None,0,Light Rain,42.4,5.2,3436,43562,1318,1111,871,4,15,3.24,83.6,2726,LOW,MEDIUM,0
2892,2025-05-01,11,3,Thursday,5,0,0,0,None,0,Clear,39.2,0.0,2726,43562,958,694,841,2,21,2.81,151.7,1828,LOW,MEDIUM,0
2893,2025-05-01,12,3,Thursday,5,0,0,0,None,0,Clear,42.3,0.0,1828,43562,713,543,400,3,18,2.97,54.1,1310,LOW,LOW,0
2894,2025-05-01,13,3,Thursday,5,0,0,0,None,0,Clear,39.0,0.0,1310,43562,333,373,270,2,17,2.87,48.4,752,LOW,LOW,0
2895,2025-05-01,14,3,Thursday,5,0,0,0,None,0,Clear,37.8,0.0,752,43562,484,477,335,4,25,2.49,36.7,1069,LOW,LOW,0
2896,2025-05-01,15,3,Thursday,5,0,0,0,None,0,Clear,36.7,0.0,1069,43562,717,540,454,3,22,2.7,56.0,1411,LOW,LOW,0
2897,2025-05-01,16,3,Thursday,5,0,0,0,None,0,Clear,36.6,0.0,1411,43562,911,943,694,3,20,2.87,83.9,2087,LOW,LOW,0
2898,2025-05-01,17,3,Thursday,5,0,0,0,None,0,Clear,37.2,0.0,2087,43562,1395,1314,1441,3,26,2.73,165.1,2879,LOW,MEDIUM,0
2899,2025-05-01,18,3,Thursday,5,0,0,0,None,0,Clear,31.9,0.0,2879,43562,1831,1636,2224,3,29,2.53,254.5,3453,MODERATE,HIGH,0
2900,2025-05-01,19,3,Thursday,5,0,0,0,None,0,Clear,27.4,0.0,3453,43562,1384,1372,1424,3,28,2.39,166.7,3264,MODERATE,MEDIUM,0
2901,2025-05-01,20,3,Thursday,5,0,0,0,None,0,Clear,27.9,0.0,3264,43562,1250,1381,1689,2,24,2.93,291.3,2816,LOW,HIGH,0
2902,2025-05-01,21,3,Thursday,5,0,0,0,None,0,Clear,24.7,0.0,2816,43562,1042,938,777,4,20,3.06,70.3,2231,LOW,LOW,0
2903,2025-05-01,22,3,Thursday,5,0,0,0,None,0,Cloudy,24.3,0.0,2231,43562,623,510,390,3,20,2.67,49.9,1352,LOW,LOW,0
2904,2025-05-01,23,3,Thursday,5,0,0,0,None,0,Clear,20.7,0.0,1352,43562,217,183,159,4,29,2.7,18.0,429,LOW,LOW,0
2905,2025-05-02,0,4,Friday,5,0,1,0,None,0,Clear,23.2,0.0,429,41732,38,35,10,3,15,2.96,7.8,77,LOW,LOW,0
2906,2025-05-02,1,4,Friday,5,0,1,0,None,0,Cloudy,24.7,0.0,77,41732,83,75,116,3,27,2.2,15.8,173,LOW,LOW,0
2907,2025-05-02,2,4,Friday,5,0,1,0,None,0,Clear,23.9,0.0,173,41732,25,23,10,3,28,2.25,3.0,50,LOW,LOW,0
2908,2025-05-02,3,4,Friday,5,0,1,0,None,0,Clear,24.1,0.0,50,41732,24,24,10,3,27,2.59,10.8,50,LOW,LOW,0
2909,2025-05-02,4,4,Friday,5,0,1,0,None,0,Cloudy,25.7,0.0,50,41732,395,324,208,3,18,2.76,32.5,731,LOW,LOW,0
2910,2025-05-02,5,4,Friday,5,0,1,0,None,0,Clear,31.5,0.0,731,41732,625,511,475,3,15,3.26,56.9,1384,LOW,LOW,0
2911,2025-05-02,6,4,Friday,5,0,1,0,None,0,Clear,30.4,0.0,1384,41732,779,688,637,3,18,2.83,77.9,1945,LOW,LOW,0
2912,2025-05-02,7,4,Friday,5,0,1,0,None,0,Cloudy,31.4,0.0,1945,41732,1314,1028,1199,3,19,2.87,141.8,2934,LOW,MEDIUM,0
2913,2025-05-02,8,4,Friday,5,0,1,0,None,0,Cloudy,38.1,0.0,2934,41732,1894,1736,2314,3,20,2.61,262.2,3619,MODERATE,HIGH,0
2914,2025-05-02,9,4,Friday,5,0,1,0,None,0,Clear,38.0,0.0,3619,41732,1563,1567,2261,2,18,2.58,383.8,3300,MODERATE,CRITICAL,0
2915,2025-05-02,10,4,Friday,5,0,1,0,None,0,Clear,38.0,0.0,3300,41732,1302,992,1064,3,21,2.79,125.5,2682,LOW,MEDIUM,0
2916,2025-05-02,11,4,Friday,5,0,1,0,None,0,Clear,39.2,0.0,2682,41732,1062,753,669,3,24,2.92,81.3,1960,LOW,LOW,0
2917,2025-05-02,12,4,Friday,5,0,1,0,None,0,Clear,42.0,0.0,1960,41732,796,677,510,3,22,2.82,64.8,1509,LOW,LOW,0
2918,2025-05-02,13,4,Friday,5,0,1,0,None,0,Clear,38.4,0.0,1509,41732,631,547,408,4,28,2.62,41.7,1208,LOW,LOW,0
2919,2025-05-02,14,4,Friday,5,0,1,0,None,0,Light Rain,37.5,4.6,1208,41732,653,438,330,1,22,2.58,118.8,1194,LOW,HIGH,0
2920,2025-05-02,15,4,Friday,5,0,1,0,None,0,Clear,38.1,0.0,1194,41732,804,536,573,3,21,2.87,69.0,1525,LOW,LOW,0
2921,2025-05-02,16,4,Friday,5,0,1,0,None,0,Clear,36.7,0.0,1525,41732,1053,1139,853,3,20,3.06,103.3,2302,LOW,MEDIUM,0
2922,2025-05-02,17,4,Friday,5,0,1,0,None,0,Light Rain,31.8,6.6,2302,41732,1573,1542,2257,2,26,2.74,385.1,3161,MODERATE,CRITICAL,0
2923,2025-05-02,18,4,Friday,5,0,1,0,None,0,Light Rain,30.9,4.8,3161,41732,1858,1499,2835,2,29,2.88,480.7,3503,MODERATE,CRITICAL,0
2924,2025-05-02,19,4,Friday,5,0,1,0,None,0,Clear,30.5,0.0,3503,41732,1835,1313,2204,3,20,3.01,248.5,3549,MODERATE,HIGH,0
